amzn,1745.7099609375,1745.7099609375,0.0
aapl,269.8900146484375,269.8900146484375,0.0
amzn,1745.7099609375,1745.7099609375,0.0
aapl,269.8900146484375,269.8900146484375,0.0
amzn,1745.7099609375,1745.7099609375,0.0
aapl,269.8900146484375,269.8900146484375,0.0
amzn,1745.7099609375,1745.7099609375,0.0
aapl,269.8999938964844,269.8900146484375,0.009979248046875
amzn,1745.7099609375,1745.6199951171875,-0.0899658203125
aapl,269.8999938964844,269.8908996582031,-0.00909423828125
amzn,1745.6199951171875,1745.6199951171875,0.0
aapl,269.89678955078125,269.8908996582031,0.005889892578125
amzn,1745.6199951171875,1745.449951171875,-0.1700439453125
aapl,269.89678955078125,269.89678955078125,0.0
amzn,1745.4549560546875,1745.449951171875,0.0050048828125
aapl,269.8999938964844,269.89678955078125,0.003204345703125
amzn,1745.4549560546875,1745.4549560546875,0.0
aapl,269.8999938964844,269.9200134277344,0.02001953125
amzn,1745.4549560546875,1745.4549560546875,0.0
aapl,269.9200134277344,269.9200134277344,0.0
amzn,1745.4549560546875,1745.4549560546875,0.0
aapl,269.9200134277344,269.91351318359375,-0.006500244140625
amzn,1745.4549560546875,1745.4549560546875,0.0
aapl,269.94000244140625,269.91351318359375,0.0264892578125
amzn,1745.4549560546875,1745.4549560546875,0.0
aapl,269.94000244140625,269.92999267578125,-0.010009765625
amzn,1745.4549560546875,1745.4549560546875,0.0
aapl,269.91119384765625,269.92999267578125,-0.018798828125
amzn,1745.4549560546875,1745.9100341796875,0.455078125
aapl,269.91119384765625,269.91119384765625,0.0
amzn,1745.9100341796875,1745.9100341796875,0.0
aapl,269.94000244140625,269.91119384765625,0.02880859375
amzn,1745.9100341796875,1745.4892578125,-0.4207763671875
aapl,269.94000244140625,269.9200134277344,-0.019989013671875
amzn,1745.4892578125,1745.4892578125,0.0
aapl,269.9200134277344,269.9200134277344,0.0
amzn,1745.4892578125,1745.4892578125,0.0
aapl,269.9200134277344,269.9200134277344,0.0
amzn,1745.4892578125,1745.4892578125,0.0
aapl,269.9100036621094,269.9200134277344,-0.010009765625
amzn,1745.4892578125,1745.4892578125,0.0
aapl,269.9100036621094,269.8999938964844,-0.010009765625
amzn,1745.4892578125,1745.4892578125,0.0
aapl,269.90618896484375,269.8999938964844,0.006195068359375
amzn,1745.4892578125,1745.500732421875,0.011474609375
aapl,269.90618896484375,269.90008544921875,-0.006103515625
amzn,1745.500732421875,1745.500732421875,0.0
aapl,269.90008544921875,269.90008544921875,0.0
amzn,1745.500732421875,1745.500732421875,0.0
aapl,269.90008544921875,269.9200134277344,0.019927978515625
amzn,1745.500732421875,1745.500732421875,0.0
aapl,269.9049987792969,269.9200134277344,-0.0150146484375
amzn,1745.500732421875,1745.500732421875,0.0
aapl,269.9049987792969,269.9049987792969,0.0
amzn,1745.500732421875,1745.500732421875,0.0
aapl,269.8900146484375,269.9049987792969,-0.014984130859375
amzn,1745.500732421875,1745.500732421875,0.0
aapl,269.8900146484375,269.90399169921875,0.01397705078125
amzn,1745.500732421875,1745.500732421875,0.0
aapl,269.90570068359375,269.90399169921875,0.001708984375
amzn,1745.500732421875,1745.500732421875,0.0
aapl,269.90570068359375,269.9200134277344,0.014312744140625
amzn,1745.500732421875,1745.500732421875,0.0
aapl,269.9100036621094,269.9200134277344,-0.010009765625
amzn,1745.500732421875,1745.500732421875,0.0
aapl,269.9100036621094,269.94000244140625,0.029998779296875
amzn,1745.500732421875,1745.500732421875,0.0
aapl,269.95001220703125,269.94000244140625,0.010009765625
amzn,1745.500732421875,1745.500732421875,0.0
aapl,269.95001220703125,269.9479064941406,-0.002105712890625
amzn,1745.566162109375,1745.500732421875,0.0654296875
aapl,269.9599914550781,269.9479064941406,0.0120849609375
amzn,1745.566162109375,1745.566162109375,0.0
aapl,269.9599914550781,269.94000244140625,-0.019989013671875
amzn,1745.566162109375,1745.566162109375,0.0
aapl,269.94000244140625,269.94000244140625,0.0
amzn,1745.566162109375,1745.566162109375,0.0
aapl,269.94000244140625,269.9410095214844,0.001007080078125
amzn,1745.566162109375,1745.566162109375,0.0
aapl,269.9410095214844,269.9410095214844,0.0
amzn,1745.566162109375,1745.566162109375,0.0
aapl,269.9410095214844,269.95001220703125,0.009002685546875
amzn,1745.566162109375,1745.566162109375,0.0
aapl,269.95001220703125,269.95001220703125,0.0
amzn,1745.566162109375,1745.566162109375,0.0
aapl,269.95001220703125,269.9200134277344,-0.029998779296875
amzn,1745.4647216796875,1745.566162109375,-0.1014404296875
aapl,269.9200134277344,269.9200134277344,0.0
amzn,1745.4647216796875,1745.4647216796875,0.0
aapl,269.9200134277344,269.91510009765625,-0.004913330078125
amzn,1745.4647216796875,1745.4647216796875,0.0
aapl,269.91510009765625,269.91510009765625,0.0
amzn,1745.4647216796875,1745.469970703125,0.0052490234375
aapl,269.91510009765625,269.9117126464844,-0.003387451171875
amzn,1745.469970703125,1745.469970703125,0.0
aapl,269.9117126464844,269.9117126464844,0.0
amzn,1745.469970703125,1745.469970703125,0.0
aapl,269.9117126464844,269.9150085449219,0.0032958984375
amzn,1745.469970703125,1745.469970703125,0.0
aapl,269.9195861816406,269.9150085449219,0.00457763671875
amzn,1745.469970703125,1745.3399658203125,-0.1300048828125
aapl,269.9195861816406,269.8999938964844,-0.01959228515625
amzn,1745.3499755859375,1745.3399658203125,0.010009765625
aapl,269.9200134277344,269.8999938964844,0.02001953125
amzn,1745.3499755859375,1745.3499755859375,0.0
aapl,269.9200134277344,269.9057922363281,-0.01422119140625
amzn,1745.3199462890625,1745.3499755859375,-0.030029296875
aapl,269.8699951171875,269.9057922363281,-0.035797119140625
amzn,1745.3199462890625,1745.3199462890625,0.0
aapl,269.8699951171875,269.8699951171875,0.0
amzn,1745.3199462890625,1745.3199462890625,0.0
aapl,269.8800048828125,269.8699951171875,0.010009765625
amzn,1745.3199462890625,1745.5899658203125,0.27001953125
aapl,269.8800048828125,269.8699951171875,-0.010009765625
amzn,1745.5899658203125,1745.5899658203125,0.0
aapl,269.85089111328125,269.8699951171875,-0.01910400390625
amzn,1745.5899658203125,1745.1514892578125,-0.4384765625
aapl,269.85089111328125,269.8699951171875,0.01910400390625
amzn,1745.03955078125,1745.1514892578125,-0.1119384765625
aapl,269.8900146484375,269.8699951171875,0.02001953125
amzn,1745.03955078125,1745.03955078125,0.0
